title,link,problem,description
Portabilidade,/claro/portabilidade_4zTuERzbXMmk34y3/,Demora na execução,
SMS não funciona,/claro/sms-nao-funciona_r3YMTRwcRS55lxfm/,Demora na execução,
Renegociação ,/claro/renegociacao_-pq2zW61AMcSEXa6/,Demora na execução,
Atendimento pessimo,/claro/atendimento-pessimo_shscpIinvXYHTo2g/,Demora na execução,
Fatura ,/claro/fatura_EpLwEr0LD_dvnzWx/,Demora na execução,
Problema com portabilidade. Número de telefone cancelado,/claro/problema-com-portabilidade-numero-de-telefone-cancelado_SVUxc1qB0gguUAtI/,Demora na execução,
Não Realizar ligação ,/claro/nao-realizar-ligacao_ZW89EPMGvlUTMVPm/,Demora na execução,
Linha só pega em 3G,/claro/linha-so-pega-em-3g_K8fz2ST0AYk6aA4-/,Demora na execução,
Não consigo recuperar meu número de celular ,/claro/nao-consigo-recuperar-meu-numero-de-celular_tDQPPmsPI0C0ge0r/,Demora na execução,
Cancelamento Claro Controle,/claro/cancelamento-claro-controle_vGAC2OjZNOVPiFZ9/,Demora na execução,
Reativação  de linha,/claro/reativacao-de-linha_rzXxrYj2FFQP3ndW/,Demora na execução,
Plano,/claro/plano_4S6zMw1eV1T_H-cv/,Demora na execução,
Plano Sync para Apple Watch não funciona ,/claro/plano-sync-para-apple-watch-nao-funciona_b-G5XCRZOWonsLBY/,Demora na execução,
Problema com sms,/claro/problema-com-sms_c8OMgp0mlL0WmHSx/,Demora na execução,
Não consigo entrar no aplicativo,/claro/nao-consigo-entrar-no-aplicativo_VccycxEOb8DB0EeP/,Demora na execução,
Portabilidade prazo estourado,/claro/portabilidade-prazo-estourado_3p-HLOyxi2Eu3cWW/,Demora na execução,
LESADA,/claro/titulo_251I0k46Om6KF2ba/,Demora na execução,
Plano controle sem permissão para SMS,/claro/plano-controle-sem-permissao-para-sms_p3zI0hEWvnx7LCGm/,Demora na execução,
Claro Pay,/claro/claro-pay_qDV07AVx9S7P0SOG/,Demora na execução,
Serviço indisponível ,/claro/servico-indisponivel_9LYTlnfujpA474zr/,Demora na execução,
Problemas com a ativação da minha promoção,/claro/problemas-com-a-ativacao-da-minha-promocao_rqWPxWE_2owIrSvg/,Demora na execução,
Sem sistema nas lojas ,/claro/sem-sistema-nas-lojas_H6pQfWPVhVZ8fiM2/,Demora na execução,
CANCELAMENTO DE CONTA,/claro/cancelamento-de-conta_YRArQ1oMJolPU-wS/,Demora na execução,
Nao ativa minha linha! Np:*******8,/claro/nao-ativa-minha-linha-np-8_zGmnFMuBtl4Hym7s/,Demora na execução,
Fiz um acordo para o pagamento da linha móvel e realizei o pagamento no dia 22/12/2021. Até o presente momento não tive a reativação da linha!,/claro/fiz-um-acordo-para-o-pagamento-da-linha-movel-e-realizei-o-pagamento-no-dia_RjnXNUECIMAKREgC/,Demora na execução,
Sem sistema desde dia 24,/claro/sem-sistema-desde-dia-24_Ospb0xg3jk_bwTUo/,Demora na execução,
A Claro te Impede de ter acesso ao seu uso de internet,/claro/a-claro-te-impede-de-ter-acesso-ao-seu-uso-de-internet_sqQweUDGzr2J36qw/,Demora na execução,
Renovação do Prezão,/claro/renovacao-do-prezao_mC7mcvMxfRB0RLME/,Demora na execução,
Sem sistema,/claro/sem-sistema_o-Fu96udR3J2-vFw/,Demora na execução,
Transição de claro cartao para claro controle e o número não recebe e nem liga,/claro/transicao-de-claro-cartao-para-claro-controle-e-o-numero-nao-recebe-e-nem-l_D_D-bbg85FVmBzy_/,Demora na execução,
NÃO CADASTRA O CHIP,/claro/nao-cadastra-o-chip_EzYLWNjgLvHMYQ-C/,Demora na execução,
Não consigo finalizar o cadastro do chip claro pré pago,/claro/nao-consigo-finalizar-o-cadastro-do-chip-claro-pre-pago_2Uc7t7x63TaWA20j/,Demora na execução,
Tentativa de pagamento da fatura,/claro/tentativa-de-pagamento-da-fatura_9kshHoMrJ20KFLYk/,Demora na execução,
Fiz a portabilidade para claro e não recebi o chip,/claro/fiz-a-portabilidade-para-claro-e-nao-recebi-o-chip_YldpC2aQg709ugpj/,Demora na execução,
Recarga do pre pago Prezao claro,/claro/recarga-do-pre-pago-prezao-claro_V5KtU6NK92NFem0t/,Demora na execução,
o chip,/claro/o-chip_CGQCbrIh9Osq7hNx/,Demora na execução,
Não consigo enviar SMS.,/claro/nao-consigo-enviar-sms_LV_QXrsaeZAPEnna/,Demora na execução,
Não cumprimento de solicitação ,/claro/nao-cumprimento-de-solicitacao_cIhYe_B9pHiGh-H2/,Demora na execução,
Não consigo fazer recarga ,/claro/nao-consigo-fazer-recarga_Idsq-P87JvWtusxV/,Demora na execução,
Renovação de pacote e não funcionamento do 4G,/claro/renovacao-de-pacote-e-nao-funcionamento-do-4g_H2y0SpmLfU30_mHi/,Demora na execução,
"CLARO divida paga e não baixam no Serasa, vivo recebo SMS conbrando",/claro/claro-divida-paga-e-nao-baixam-no-serasa-vivo-recebo-sms-conbrando_lfMPaHxJimVJl_oZ/,Demora na execução,
Resgate do chip,/claro/resgate-do-chip_byRUpPfb3rnOr6fn/,Demora na execução,
Não consigo renovar meu claro flex,/claro/nao-consigo-renovar-meu-claro-flex_3imDPny1TdQeqyic/,Demora na execução,
Serviços do plano que não estão sendo atendidos,/claro/servicos-do-plano-que-nao-estao-sendo-atendidos_OQYSItBu-1uHaznM/,Demora na execução,
Meu número foi clonado. ,/claro/meu-numero-foi-clonado_29737-LVBxAH4t8f/,Demora na execução,
Cobrando fatura que ja paguei ,/claro/cobrando-fatura-que-ja-paguei_snzAhnxeDl755TQ8/,Demora na execução,
NÃO CONSIGO PAGAR MINHA FATURA,/claro/nao-consigo-pagar-minha-fatura_G5u3mn0bstUOsmID/,Demora na execução,
com raiva,/claro/com-raiva_LmBwTiWCYS3_kFic/,Demora na execução,
Eles ligarao como sempre oferecendo acordo para minha esposa que me pediu pra pagar a primeira parcela do acordo pra religaren a linha e ate agora nada ,/claro/eles-ligarao-como-sempre-oferecendo-acordo-para-minha-esposa-que-me-pediu-p_cZD8esn5PAx3aG1R/,Demora na execução,
Não reativaram meu número,/claro/nao-reativaram-meu-numero_3grPFz77WKhKig2a/,Demora na execução,
Paguei a dívida que estava no Serasa,/claro/paguei-a-divida-que-estava-no-serasa_t2xABxQyjg-SX_El/,Demora na execução,
FALTA DE COMPROMETIMENTO PARA SOLUCIONAR UM PROBLEMA ,/claro/falta-de-comprometimento-para-solucionar-um-problema_EW-qc8-zlOihhPv9/,Demora na execução,
Pagamento,/claro/pagamento__8IRKYiq9G1onopb/,Demora na execução,
A empresa claro empresas joinville cortou a minha internet mesmo com todo o pagamento em dia.,/claro/a-empresa-claro-empresas-joinville-cortou-a-minha-internet-mesmo-com-todo-o_AKktxgMr1_BO-Bil/,Demora na execução,
Cobrança indevida,/claro/cobranca-indevida_9or4_BSyLd1uhWhg/,Demora na execução,
RENOVAÇÃO CLARO FLEX,/claro/renovacao-claro-flex_5h1wF8k_h750hfyR/,Demora na execução,
Plano de celular,/claro/plano-de-celular_g0Jgo1CwZbCDQxmF/,Demora na execução,
Portabilidade não efetivada,/claro/portabilidade-nao-efetivada_U_k3O7CUmV3vrIcW/,Demora na execução,
Renovação de plano,/claro/renovacao-de-plano_99Yv9tAe58xQtYNh/,Demora na execução,
Sigilo de chamada,/claro/sigilo-de-chamada_XSgZaU1s3e_j5egY/,Demora na execução,
Paguei negociação e meu plano nao voltou ,/claro/paguei-negociacao-e-meu-plano-nao-voltou_5lnm1SRrjbdGXdD5/,Demora na execução,
APP não entra,/claro/app-nao-entra_vKaLYdBtNEr2BpYJ/,Demora na execução,
Não faço ligação a 1 semana ,/claro/nao-faco-ligacao-a-1-semana_sidbLk0ISXqDFffI/,Demora na execução,
Declaração de Quitação,/claro/declaracao-de-quitacao_goE_upz4s9Ukkbm8/,Demora na execução,
Troca de Titularidade,/claro/troca-de-titularidade_Cl7vmAa4ROFU_Gw5/,Demora na execução,
Reativação de linha ,/claro/reativacao-de-linha_SyWIyfrYGj0ccaIW/,Demora na execução,
Inclusão de dependentes no plano,/claro/inclusao-de-dependentes-no-plano_zP2p24YcBnvaBehW/,Demora na execução,
Claro Flex ,/claro/claro-flex_ET6vqBngCWPfIqEa/,Demora na execução,
Chip sem rede,/claro/chip-sem-rede_D_urABYf5xaEpNI6/,Demora na execução,
Créditos não caíram ,/claro/creditos-nao-cairam_scsQBZJcNl_N3eRZ/,Demora na execução,
Não consigo falar com atendente ,/claro/nao-consigo-falar-com-atendente_IIVXHTdYN6-KIfQc/,Demora na execução,
ATIVAÇÃO DE PÓS PRA PRÉ,/claro/ativacao-de-pos-pra-pre_r5R5uGWhx1DS8ZSQ/,Demora na execução,
Renovação de plano Claro Flex,/claro/renovacao-de-plano-claro-flex_rMi-u2-2CYV0koh_/,Demora na execução,
Credito no celular,/claro/credito-no-celular_xe_vBjnAMeH-EUWS/,Demora na execução,
Paguei minha conta e cancelaram minha linha sem me avisar ,/claro/paguei-minha-conta-e-cancelaram-minha-linha-sem-me-avisar_BQHlGcPgOT1yyG28/,Demora na execução,
Cadastrar o CPF no chip da Claro,/claro/cadastrar-o-cpf-no-chip-da-claro_RvhvaGk-apmswCXu/,Demora na execução,
Não consigo realizar o cadastro no minha claro,/claro/nao-consigo-realizar-o-cadastro-no-minha-claro_ZK8jgpCyk3cQLlBO/,Demora na execução,
Chip comprado não finaliza o cadastro,/claro/chip-comprado-nao-finaliza-o-cadastro__4TeEnt2EhaIFUGd/,Demora na execução,
Constrangimento/ Cessação de Serviço Irregular,/claro/constrangimento-cessacao-de-servico-irregular_7qUNlGyLSaSKRW5v/,Demora na execução,
Impossível ativar um plano,/claro/impossivel-ativar-um-plano_eYjSyxjp0l67Wh5T/,Demora na execução,
Cancelamento de linha,/claro/cancelamento-de-linha_vyTWMZv6t3QQaTH2/,Demora na execução,
Compra de pacote,/claro/compra-de-pacote_X7ISTQHqC-5ZA7eb/,Demora na execução,
6 meses esperando portabilidade ,/claro/6-meses-esperando-portabilidade_MCu0W6xJ9EJiTilM/,Demora na execução,
Implorar para comprar???? ,/claro/implorar-para-comprar_18OdMdOCYp1y0LbY/,Demora na execução,
Troca de chip,/claro/troca-de-chip_OjqMgQHPRsUPDow1/,Demora na execução,
Não consigo finalizar cadastro,/claro/nao-consigo-finalizar-cadastro_RoCdQUyJAujsltLW/,Demora na execução,
Alteração de Plano,/claro/alteracao-de-plano_sEx5-u-Htyd8MCpX/,Demora na execução,
Linha clonada,/claro/linha-clonada_pkibZKlbLh5m1QQe/,Demora na execução,
Porto imóveis ,/claro/porto-imoveis_7SxLUQ_NGCm-zszB/,Demora na execução,
Acordado Firmado e Falta de Sistema,/claro/acordado-firmado-e-falta-de-sistema_T7Nnlc4GkB4R8RzJ/,Demora na execução,
Conta cancela sem eu pedir ha 7 dias e nao resolvem ,/claro/conta-cancela-sem-eu-pedir-ha-7-dias-e-nao-resolvem_5IuI3sous1Y-tb5W/,Demora na execução,
Comprei chip e não foi ativado ,/claro/comprei-chip-e-nao-foi-ativado_7a-4VEONhyPvbPMf/,Demora na execução,
Renovação do Plano Claro Flex,/claro/renovacao-do-plano-claro-flex_Vx_dctbdKiMWgaBM/,Demora na execução,
Plano Móvel não implementado,/claro/plano-movel-nao-implementado_R5V6X7buvCwnlceE/,Demora na execução,
Não estou conseguindo terminar o meu cadastro  na minha claro móvel ,/claro/nao-estou-conseguindo-terminar-o-meu-cadastro-na-minha-claro-movel_t3DR4hKjJCsMYIoH/,Demora na execução,
Portabilidade ,/claro/portabilidade_PTcN7TibQ2JVWpUF/,Demora na execução,
Chip suspenso,/claro/chip-suspenso_UTB-JOSgdC6EYbx3/,Demora na execução,
Roubaram meu número e a Claro não toma providências.,/claro/am-meu-numero-e-a-claro-nao-toma-providencias_pPynvqa5iYt4tycB/,Demora na execução,
4 dias sem internet movel,/claro/4-dias-sem-internet-movel_TPbTLeIFtzA97mYp/,Demora na execução,
Após o pagamento da fatura 04/11 até a data de hoje o serviço não foi restabelecido número*******,/claro/apos-o-pagamento-da-fatura-04-11-ate-a-data-de-hoje-o-servico-nao-foi-resta_pO2Aw59CoCj-kJ3R/,Demora na execução,
Transferência de titularidade ,/claro/transferencia-de-titularidade_rPAcWoSEIwu2Lmd_/,Demora na execução,
Sem conseguir fazer ligações,/claro/sem-conseguir-fazer-ligacoes_GYz2bQrFl4-Mdck3/,Demora na execução,
Plano,/claro/plano_T568mgPBfnin1EBt/,Demora na execução,
Uso indevido do meu dinheiro e sem respeito nenhum ao consumidor ,/claro/uso-indevido-do-meu-dinheiro-e-sem-respeito-nenhum-ao-consumidor_CygX4D0YVYpFV6kt/,Demora na execução,
Não consigo acessar minha claro,/claro/nao-consigo-acessar-minha-claro_uDlNXVZBG0qwtzqH/,Demora na execução,
Não recebo ligações nem SMS,/claro/nao-recebo-ligacoes-nem-sms_lL8UYmbuIvWUGkhD/,Demora na execução,
Aplicativo não funciona para pagar,/claro/aplicativo-nao-funciona-para-pagar_92vgs2q48EJ7PRWE/,Demora na execução,
Claro flex não renova,/claro/claro-flex-nao-renova_uW6toOZ74Jl3TlGJ/,Demora na execução,
App Minha Claro não funciona,/claro/app-minha-claro-nao-funciona_d3GmOYUUTiiALzF-/,Demora na execução,
Péssimo atendimento da Claro Empresas,/claro/pessimo-atendimento-da-claro-empresas_SxkU7KFYgbmtyZ6m/,Demora na execução,
Linha suspensa ,/claro/linha-suspensa_5ux-cK4nkCWHY3q0/,Demora na execução,
Contratei o chip claro faz 3 dias e até agora não funciona,/claro/contratei-o-chip-claro-faz-3-dias-e-ate-agora-nao-funciona_QUIKKaJ3v4oNWuIG/,Demora na execução,
Comprei E-sim o chip digital da claro sem rede,/claro/comprei-e-sim-o-chip-digital-da-claro-sem-rede_UcPBCZ_HwPmSzfnf/,Demora na execução,
Claro Flex não funciona ,/claro/claro-flex-nao-funciona_KGmthl5Bw5SGrK_C/,Demora na execução,
uso de dados indevido,/claro/uso-de-dados-indevido_Jv8e5kYNMYSfKgNo/,Demora na execução,
Tentando cancelar meu plano á dias,/claro/tentando-cancelar-meu-plano-a-dias_Jve9LFL1NyE8zn0j/,Demora na execução,
Corte de serviço irregular,/claro/corte-de-servico-irregular_sW3fIitDPaCjICpJ/,Demora na execução,
Hacker altera o meu plano e a Claro não Soluciona,/claro/hacker-altera-o-meu-plano-e-a-claro-nao-soluciona_CTG3ymis5DBPQmwk/,Demora na execução,
claro flex parou de funcionar e comeu meu dinheiro ,/claro/claro-flex-parou-de-funcionar-e-comeu-meu-dinheiro_zfnzUmu0Eo8hSBzz/,Demora na execução,
Reativação de linha,/claro/reativacao-de-linha_rZhxT8kR0ZFAus94/,Demora na execução,
"Cobrança realizada, mas não foi entregue o serviço",/claro/cobranca-realizada-mas-nao-foi-entregue-o-servico_X78r70pQtAneQZVH/,Demora na execução,
Claro nxt roaming×migração claro,/claro/claro-nxt-roaming-migracao-claro_rM7PuvPLnXFqS8b1/,Demora na execução,
pegadinha DA CLARO  para mudança de pagote.  PROPAGANDA ENGANOSA ,/claro/pegadinha-da-claro-para-mudanca-de-pagote-propaganda-enganosa_FX5RZcoW6MAuxqTK/,Demora na execução,
Envio de SMS bloqueado por uso indevido (?),/claro/envio-de-sms-bloqueado-por-uso-indevido_ZtWG4CXrqam08Zl2/,Demora na execução,
Cancelamento de plano flex e engolido 40 reais de crédito ,/claro/cancelamento-de-plano-flex-e-engolido-40-reais-de-credito_-QqeBn1v1sHzFk-h/,Demora na execução,
Claro aprovou minha portabilidade e não efetuou a operação.,/claro/claro-aprovou-minha-portabilidade-e-nao-efetuou-a-operacao_9_zLBQrRuYJfwWsZ/,Demora na execução,
Fraude na abertura de conta e demora na resolução de retirada de numero da empresa de cobrança da claro,/claro/na-abertura-de-conta-e-demora-na-resolucao-de-retirada-de-numero-da-em_7x8gtxWfjretZhTN/,Demora na execução,
Linha bloqueada totalmente,/claro/linha-bloqueada-totalmente_kYB5RFcpS16jzNCz/,Demora na execução,
"Comprei pelo whatsapp, mas não consigo acesso por telefone para saber status pedido",/claro/comprei-pelo-whatsapp-mas-nao-consigo-acesso-por-telefone-para-saber-statu_jg_GhGGaoO5UHSDI/,Demora na execução,
Não consigo reativar minha Linha,/claro/nao-consigo-reativar-minha-linha_D-LNbBi4cMQyogky/,Demora na execução,
Propaganda enganosa 71,/claro/propaganda-enganosa-71_Su8CT-RGE8eWepFE/,Demora na execução,
Bloqueio indevido ,/claro/bloqueio-indevido_TDaRHrFIE5YSEXEd/,Demora na execução,
Não renovam pacotes de dados,/claro/nao-renovam-pacotes-de-dados_wqjPtv4kIcIu1Mpw/,Demora na execução,
Falta de posicionamento em um registro de fraude,/claro/falta-de-posicionamento-em-um-registro-de_iPCinFbLRj5uOey-/,Demora na execução,
"Sistema travando, não é possível reativar e nem mudar de plano",/claro/sistema-travando-nao-e-possivel-reativar-e-nem-mudar-de-plano_pygCYLU-EZ4ftNZO/,Demora na execução,
Reativação plano flex,/claro/reativacao-plano-flex_eGgDcDRQYbx0azvL/,Demora na execução,
Claro flex suspenso,/claro/claro-flex-suspenso_vigvnYJ4-ofVYWpU/,Demora na execução,
Cancelamento de linha pré pago sem aviso e informações falsa para o consumidor. ,/claro/cancelamento-de-linha-pre-pago-sem-aviso-e-informacoes-falsa-para-o-consumi_Io6J3NphMQ4UihsH/,Demora na execução,
NÃO CONSIGO CONTATO,/claro/nao-consigo-contato_9E99lyDzvDVeXiGC/,Demora na execução,
Propaganda pra enganar,/claro/propaganda-pra-enganar_vWylX_61BLxyYDA1/,Demora na execução,
Meu plano não foi ativado,/claro/meu-plano-nao-foi-ativado_3bfP4sxZ66kgc1qB/,Demora na execução,
cancelamento plano ,/claro/cancelamento-plano_67boqYdFnmNaZbjf/,Demora na execução,
CLARO FLEX SUSPENSO,/claro/claro-flex-suspenso_H4NK2GdedUIzSwUg/,Demora na execução,
Cobrança,/claro/cobranca_QMC0jJkhfpsyEM1s/,Demora na execução,
Impossível cadastrar no Minha Claro,/claro/impossivel-cadastrar-no-minha-claro_BO0Yb4gEqCbuvrqN/,Demora na execução,
Problema ao pagar o Claro flex,/claro/problema-ao-pagar-o-claro-flex_PkROFw5ifwUNuwBR/,Demora na execução,
RENOVAÇÃO E VENDA DE APARELHOS. RENOVAÇÃO CONCLUÍDA E APARELHOS NÃO ENTREGUES,/claro/renovacao-e-venda-de-aparelhos-renovacao-concluida-e-aparelhos-nao-entregu_AHRwofYSTTTWbpqj/,Demora na execução,
Ativação de chip ,/claro/ativacao-de-chip_UJ4ixY2lRwK0qice/,Demora na execução,
Não consigo acessar ao Loja Online Claro,/claro/nao-consigo-acessar-ao-loja-online-claro_lXoUtbMZEP6CJ1gV/,Demora na execução,
Não baixa o pagamento ,/claro/nao-baixa-o-pagamento_9F5HQe8XYBzy7xRN/,Demora na execução,
FATURA PAGA SEM BAIXA,/claro/fatura-paga-sem-baixa_YhTaDq88TVGeG33R/,Demora na execução,
Chip não registrado na rede - Claro,/claro/chip-nao-registrado-na-rede-claro_zMvCd0GxYXIyqghb/,Demora na execução,
Não resolveram meu problema,/claro/nao-resolveram-meu-problema_eLE9RLIr3S9kUADo/,Demora na execução,
Sem telefone por 8 dias ,/claro/sem-telefone-por-8-dias_nFQOfFKljLlY3xtM/,Demora na execução,
Reativação da linha ,/claro/reativacao-da-linha_gH2GNnPHhB0P8RV9/,Demora na execução,
Fatura ,/claro/fatura_VZbGHbLo8hDNJz7L/,Demora na execução,
CANCELEI O PLANO E EM MENOS DE 2 HORAS QUIS REVERTER NÃO ME DERAM RETORNO ATÉ AGORA !!!,/claro/cancelei-o-plano-e-em-menos-de-2-horas-quis-reverter-nao-me-deram-retorno-a_0buLgOj7avhQDKpV/,Demora na execução,
Contrato não cumprido,/claro/contrato-nao-cumprido_K3cZ4SAlEZzMZweO/,Demora na execução,
Dificuldade para parcelamento,/claro/dificuldade-para-parcelamento_FxNmy_ZOj1NvKp5k/,Demora na execução,
Caixa Postal ativada e não quero,/claro/caixa-postal-ativada-e-nao-quero_5Yb0HM1rb9Ml0Z8s/,Demora na execução,
"NÃO CONSIGO RENOVAR MEU PLANO NA CLARO, POR ERRO INTERNO DA EMPRESA ",/claro/nao-consigo-renovar-meu-plano-na-claro-por-erro-interno-da-empresa_EKXfM-6IAxOHtSwA/,Demora na execução,
"Troca de operadora, troca de problemas: créditos na compra de chips não registrados",/claro/troca-de-operadora-troca-de-problemas-creditos-na-compra-de-chips-nao-reg_jMA3vhZPLK0KKfyA/,Demora na execução,
Cancelamento de CHIP,/claro/cancelamento-de-chip_KlEgkWM90g-obcEl/,Demora na execução,
CONTRATEI CLARO COMBO E NAO ATIVAM MINHA INTERNET MOVEL,/claro/contratei-claro-combo-e-nao-ativam-minha-internet-movel_4KNezgXAX5QQ1jwQ/,Demora na execução,
"Não recebi o boleto de uma fatura, paguei em atraso e permaneci sem internet mesmo após o pagamento",/claro/nao-recebi-o-boleto-de-uma-fatura-paguei-em-atraso-e-permaneci-sem-interne_EpoO8vG09S6kWlzA/,Demora na execução,
NÃO ATIVAM MINHAS LINHAS UTILIZADAS PARA TRABALHAR. PREJUÍZO DURANTE ESTE TEMPO TODO.,/claro/nao-ativam-minhas-linhas-utilizadas-para-trabalhar-prejuizo-durante-este-t_HFL8k9CNMZ4Al_D_/,Demora na execução,
Sem sinal por mais de 8 dias.,/claro/sem-sinal-por-mais-de-8-dias_1-5YObhPlM-F36AJ/,Demora na execução,
Renovacao prezao,/claro/renovacao-prezao_jjqth-GCL_HOLZsh/,Demora na execução,
Negligência e falta de informações verdadeiras,/claro/negligencia-e-falta-de-informacoes-verdadeiras_JLdqS4MTOZ4M6TO2/,Demora na execução,
Não recebo ligações e nem sms de outras operadoras,/claro/nao-recebo-ligacoes-e-nem-sms-de-outras-operadoras_6Z9Jcr2IYFXuAXQW/,Demora na execução,
Claro a pior Operadora meu chip Não conecta Internet,/claro/claro-a-pior-operadora-meu-chip-nao-conecta-internet_q7Hn6uAf6hJYlp3A/,Demora na execução,
Cobrança indevida,/claro/cobranca-indevida_-r3mGtnQnOelIqRm/,Demora na execução,
